paper_url,venue,year,proceeding,repo_url,n_official_repos,title
https://paperswithcode.com/paper/assessing-generative-models-via-precision-and,NeurIPS,2018,NeurIPS 2018 12,https://github.com/msmsajjadi/precision-recall-distributions,1,Assessing Generative Models via Precision and Recall
https://paperswithcode.com/paper/assessing-social-and-intersectional-biases-in,NeurIPS,2019,NeurIPS 2019 12,https://github.com/tanyichern/social-biases-contextualized,1,Assessing Social and Intersectional Biases in Contextualized Word Representations
https://paperswithcode.com/paper/associating-objects-with-transformers-for,NeurIPS,2021,NeurIPS 2021 12,https://github.com/z-x-yang/AOT,1,Associating Objects with Transformers for Video Object Segmentation
https://paperswithcode.com/paper/asymptotic-guarantees-for-learning-generative,NeurIPS,2019,NeurIPS 2019 12,https://github.com/kimiandj/min_swe,1,Asymptotic Guarantees for Learning Generative Models with the Sliced-Wasserstein Distance
https://paperswithcode.com/paper/asymptotic-optimality-of-adaptive-importance,NeurIPS,2018,NeurIPS 2018 12,https://github.com/portierf/AIS,1,Asymptotic optimality of adaptive importance sampling
https://paperswithcode.com/paper/asymptotically-optimal-exact-minibatch,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ruqizhang/tunamh,1,Asymptotically Optimal Exact Minibatch Metropolis-Hastings
https://paperswithcode.com/paper/asymptotically-unbiased-instance-wise,NeurIPS,2022,NeurIPS 2022 10,https://github.com/shaocr/pauci,1,Asymptotically Unbiased Instance-wise Regularized Partial AUC Optimization: Theory and Algorithm
https://paperswithcode.com/paper/asymptotics-of-representation-learning-in,NeurIPS,2021,NeurIPS 2021 12,https://github.com/pehlevan-group/finite-width-bayesian,1,Asymptotics of representation learning in finite Bayesian neural networks
https://paperswithcode.com/paper/asynchronous-byzantine-machine-learning-the,ICML,2018,ICML 2018 7,https://github.com/LPD-EPFL/kardam,1,Asynchronous Byzantine Machine Learning (the case of SGD)
https://paperswithcode.com/paper/at-stabilitys-edge-how-to-adjust-1,ICLR,2020,ICLR 2020 1,https://github.com/paper-submissions/delay_stability,1,At Stability's Edge: How to Adjust Hyperparameters to Preserve Minima Selection in Asynchronous Training of Neural Networks?
https://paperswithcode.com/paper/atiss-autoregressive-transformers-for-indoor,NeurIPS,2021,NeurIPS 2021 12,https://github.com/nv-tlabs/atiss,1,ATISS: Autoregressive Transformers for Indoor Scene Synthesis
https://paperswithcode.com/paper/atomnas-fine-grained-end-to-end-neural-1,ICLR,2020,ICLR 2020 1,https://github.com/meijieru/AtomNAS,1,AtomNAS: Fine-Grained End-to-End Neural Architecture Search
https://paperswithcode.com/paper/atomo-communication-efficient-learning-via,NeurIPS,2018,NeurIPS 2018 12,https://github.com/hwang595/ATOMO,1,ATOMO: Communication-efficient Learning via Atomic Sparsification
https://paperswithcode.com/paper/attack-of-the-tails-yes-you-really-can,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ksreenivasan/OOD_Federated_Learning,1,"Attack of the Tails: Yes, You Really Can Backdoor Federated Learning"
https://paperswithcode.com/paper/attacking-binarized-neural-networks,ICLR,2018,ICLR 2018 1,https://github.com/AngusG/cleverhans-attacking-bnns,1,Attacking Binarized Neural Networks
https://paperswithcode.com/paper/attacking-deep-networks-with-surrogate-based-1,ICLR,2022,ICLR 2022 4,https://github.com/fiveai/gfcs,1,Attacking deep networks with surrogate-based adversarial black-box methods is easy
https://paperswithcode.com/paper/attacks-meet-interpretability-attribute,NeurIPS,2018,NeurIPS 2018 12,https://github.com/AmIAttribute/AmI,1,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples
https://paperswithcode.com/paper/attention-approximates-sparse-distributed,NeurIPS,2021,NeurIPS 2021 12,https://github.com/trentbrick/attention-approximates-sdm,1,Attention Approximates Sparse Distributed Memory
https://paperswithcode.com/paper/attention-aware-inference-for-neural,NeurIPS,2021,NeurIPS 2021 12,https://github.com/yema2018/attention-aware,2,Global-aware Beam Search for Neural Abstractive Summarization
https://paperswithcode.com/paper/attention-based-deep-multiple-instance,ICML,2018,ICML 2018 7,https://github.com/AMLab-Amsterdam/AttentionDeepMIL,1,Attention-based Deep Multiple Instance Learning
https://paperswithcode.com/paper/attention-gated-brain-propagation-how-the,NeurIPS,2020,NeurIPS 2020 12,https://github.com/isapome/BrainProp,1,Attention-Gated Brain Propagation: How the brain can implement reward-based error backpropagation
https://paperswithcode.com/paper/attention-in-convolutional-lstm-for-gesture,NeurIPS,2018,NeurIPS 2018 12,https://github.com/GuangmingZhu/AttentionConvLSTM,1,Attention in Convolutional LSTM for Gesture Recognition
https://paperswithcode.com/paper/attention-learn-to-solve-routing-problems,ICLR,2019,ICLR 2019 5,https://github.com/wouterkool/attention-learn-to-route,2,"Attention, Learn to Solve Routing Problems!"
https://paperswithcode.com/paper/attentionxml-extreme-multi-label-text,NeurIPS,2019,NeurIPS 2019 12,https://github.com/yourh/AttentionXML,1,AttentionXML: Label Tree-based Attention-Aware Deep Model for High-Performance Extreme Multi-Label Text Classification
https://paperswithcode.com/paper/attentive-group-equivariant-convolutional,ICML,2020,ICML 2020 1,https://github.com/dwromero/att_gconvs,1,Attentive Group Equivariant Convolutional Networks
https://paperswithcode.com/paper/attentive-neural-processes,ICLR,2019,ICLR 2019 5,https://github.com/deepmind/neural-processes,1,Attentive Neural Processes
https://paperswithcode.com/paper/attentive-state-space-modeling-of-disease,NeurIPS,2019,NeurIPS 2019 12,https://github.com/ahmedmalaa/attentive-state-space-models,1,Attentive State-Space Modeling of Disease Progression
https://paperswithcode.com/paper/audeo-audio-generation-for-a-silent,NeurIPS,2020,NeurIPS 2020 12,https://github.com/shlizee/Audeo,1,Audeo: Audio Generation for a Silent Performance Video
https://paperswithcode.com/paper/audio-visual-waypoints-for-navigation,ICLR,2021,ICLR 2021 1,https://github.com/facebookresearch/sound-spaces,1,Learning to Set Waypoints for Audio-Visual Navigation
https://paperswithcode.com/paper/auditing-black-box-prediction-models-for-data,NeurIPS,2021,NeurIPS 2021 12,https://github.com/rastegarpanah/data-minimization-auditor,1,Auditing Black-Box Prediction Models for Data Minimization Compliance
https://paperswithcode.com/paper/auditing-differentially-private-machine,NeurIPS,2020,NeurIPS 2020 12,https://github.com/jagielski/auditing-dpsgd,1,Auditing Differentially Private Machine Learning: How Private is Private SGD?
https://paperswithcode.com/paper/augmax-adversarial-composition-of-random,NeurIPS,2021,NeurIPS 2021 12,https://github.com/vita-group/augmax,1,AugMax: Adversarial Composition of Random Augmentations for Robust Training
https://paperswithcode.com/paper/augment-and-reduce-stochastic-inference-for,ICML,2018,ICML 2018 7,https://github.com/franrruiz/augment-reduce,1,Augment and Reduce: Stochastic Inference for Large Categorical Distributions
https://paperswithcode.com/paper/augment-and-reduce-stochastic-inference-for-1,ICML,2018,ICML 2018,https://github.com/franrruiz/augment-reduce,1,Augment and Reduce: Stochastic Inference for Large Categorical Distributions
https://paperswithcode.com/paper/augmented-neural-odes,NeurIPS,2019,NeurIPS 2019 12,https://github.com/EmilienDupont/augmented-neural-odes,1,Augmented Neural ODEs
https://paperswithcode.com/paper/augmented-sliced-wasserstein-distances,ICLR,2022,ICLR 2022 4,https://github.com/xiongjiechen/ASWD,1,Augmented Sliced Wasserstein Distances
https://paperswithcode.com/paper/augmenting-genetic-algorithms-with-deep,ICLR,2020,ICLR 2020 1,https://github.com/aspuru-guzik-group/GA,1,Augmenting Genetic Algorithms with Deep Neural Networks for Exploring the Chemical Space
https://paperswithcode.com/paper/augmenting-physical-models-with-deep-networks-1,ICLR,2021,ICLR 2021 1,https://github.com/yuan-yin/aphynity,1,Augmenting Physical Models with Deep Networks for Complex Dynamics Forecasting
https://paperswithcode.com/paper/augmix-a-simple-data-processing-method-to,ICLR,2020,ICLR 2020 1,https://github.com/google-research/augmix,1,AugMix: A Simple Data Processing Method to Improve Robustness and Uncertainty
https://paperswithcode.com/paper/auto-learning-attention,NeurIPS,2020,NeurIPS 2020 12,https://github.com/btma48/AutoLA,1,Auto Learning Attention
https://paperswithcode.com/paper/auto-panoptic-cooperative-multi-component,NeurIPS,2020,NeurIPS 2020 12,https://github.com/Jacobew/AutoPanoptic,1,Auto-Panoptic: Cooperative Multi-Component Architecture Search for Panoptic Segmentation
https://paperswithcode.com/paper/auto-scaling-vision-transformers-without-1,ICLR,2022,ICLR 2022 4,https://github.com/vita-group/asvit,1,Auto-scaling Vision Transformers without Training
https://paperswithcode.com/paper/autobahn-automorphism-based-graph-neural-nets,NeurIPS,2021,NeurIPS 2021 12,https://github.com/risilab/Autobahn,1,Autobahn: Automorphism-based Graph Neural Nets
https://paperswithcode.com/paper/autobalance-optimized-loss-functions-for-1,NeurIPS,2021,NeurIPS 2021 12,https://github.com/ucr-optml/autobalance,1,AutoBalance: Optimized Loss Functions for Imbalanced Data
https://paperswithcode.com/paper/autoconj-recognizing-and-exploiting-conjugacy,NeurIPS,2018,NeurIPS 2018 12,https://github.com/google-research/autoconj,1,Autoconj: Recognizing and Exploiting Conjugacy Without a Domain-Specific Language
https://paperswithcode.com/paper/autoencoders-that-don-t-overfit-towards-the,NeurIPS,2020,NeurIPS 2020 12,https://github.com/hasteck/EDLAE_NeurIPS2020,1,Autoencoders that don't overfit towards the Identity
https://paperswithcode.com/paper/autofocused-oracles-for-model-based-design,NeurIPS,2020,NeurIPS 2020 12,https://github.com/clarafy/autofocused_oracles,1,Autofocused oracles for model-based design
https://paperswithcode.com/paper/autoformer-decomposition-transformers-with,NeurIPS,2021,NeurIPS 2021 12,https://github.com/thuml/autoformer,1,Autoformer: Decomposition Transformers with Auto-Correlation for Long-Term Series Forecasting
https://paperswithcode.com/paper/autogan-distiller-searching-to-compress,ICML,2020,ICML 2020 1,https://github.com/TAMU-VITA/AGD,1,AutoGAN-Distiller: Searching to Compress Generative Adversarial Networks
https://paperswithcode.com/paper/autogel-an-automated-graph-neural-network-1,NeurIPS,2021,NeurIPS 2021 12,https://github.com/zwangeo/autogel,1,AutoGEL: An Automated Graph Neural Network with Explicit Link Information
https://paperswithcode.com/paper/autogrow-automatic-layer-growing-in-deep,ICLR,2020,ICLR 2020 1,https://github.com/wenwei202/autogrow,1,AutoGrow: Automatic Layer Growing in Deep Convolutional Networks
https://paperswithcode.com/paper/autolrs-automatic-learning-rate-schedule-by-1,ICLR,2021,ICLR 2021 1,https://github.com/YuchenJin/autolrs,1,AutoLRS: Automatic Learning-Rate Schedule by Bayesian Optimization on the Fly
https://paperswithcode.com/paper/automated-discovery-of-adaptive-attacks-on,NeurIPS,2021,NeurIPS 2021 12,https://github.com/eth-sri/adaptive-auto-attack,1,Automated Discovery of Adaptive Attacks on Adversarial Defenses
https://paperswithcode.com/paper/automated-relational-meta-learning-1,ICLR,2020,ICLR 2020 1,https://github.com/huaxiuyao/ARML,1,Automated Relational Meta-learning
https://paperswithcode.com/paper/automated-seizure-detection-and-seizure-type,ICLR,2022,ICLR 2022 4,https://github.com/tsy935/eeg-gnn-ssl,1,Self-Supervised Graph Neural Networks for Improved Electroencephalographic Seizure Analysis
https://paperswithcode.com/paper/automated-self-supervised-learning-for-graphs,ICLR,2022,ICLR 2022 4,https://github.com/ChandlerBang/AutoSSL,1,Automated Self-Supervised Learning for Graphs
https://paperswithcode.com/paper/automated-synthetic-to-real-generalization,ICML,2020,ICML 2020 1,https://github.com/NVlabs/ASG,1,Automated Synthetic-to-Real Generalization
https://paperswithcode.com/paper/automatic-code-summarization-via-multi,ICLR,2021,ICLR 2021 1,https://github.com/shangqing-liu/CCSD-benchmark-for-code-summarization,1,Retrieval-Augmented Generation for Code Summarization via Hybrid GNN
https://paperswithcode.com/paper/automatic-curriculum-learning-through-value,NeurIPS,2020,NeurIPS 2020 12,https://github.com/zzyunzhi/vds,1,Automatic Curriculum Learning through Value Disagreement
https://paperswithcode.com/paper/automatic-data-augmentation-for,NeurIPS,2021,NeurIPS 2021 12,https://github.com/rraileanu/auto-drac,1,Automatic Data Augmentation for Generalization in Deep Reinforcement Learning
https://paperswithcode.com/paper/automatic-data-augmentation-for-1,NeurIPS,2021,NeurIPS 2021 12,https://github.com/rraileanu/auto-drac,1,Automatic Data Augmentation for Generalization in Reinforcement Learning
https://paperswithcode.com/paper/automatic-differentiation-in-ml-where-we-are,NeurIPS,2018,NeurIPS 2018 12,https://github.com/mila-udem/myia,1,Automatic differentiation in ML: Where we are and where we should be going
https://paperswithcode.com/paper/automatic-discrete-differentiation-and-its,NeurIPS,2020,NeurIPS 2020 12,https://github.com/tksmatsubara/discrete-autograd,1,Deep Energy-Based Modeling of Discrete-Time Physics
https://paperswithcode.com/paper/automatic-local-rewriting-for-combinatorial,NeurIPS,2019,NeurIPS 2019 12,https://github.com/facebookresearch/neural-rewriter,1,Learning to Perform Local Rewriting for Combinatorial Optimization
https://paperswithcode.com/paper/automatic-perturbation-analysis-on-general,NeurIPS,2020,NeurIPS 2020 12,https://github.com/KaidiXu/auto_LiRPA,1,Automatic Perturbation Analysis for Scalable Certified Robustness and Beyond
https://paperswithcode.com/paper/automatic-program-synthesis-of-long-programs,NeurIPS,2018,NeurIPS 2018 12,https://github.com/amitz25/PCCoder,1,Automatic Program Synthesis of Long Programs with a Learned Garbage Collector
https://paperswithcode.com/paper/automatic-reparameterisation-of-probabilistic,ICML,2020,ICML 2020 1,https://github.com/mgorinova/autoreparam,1,Automatic Reparameterisation of Probabilistic Programs
https://paperswithcode.com/paper/automatic-symmetry-discovery-with-lie-algebra,NeurIPS,2021,NeurIPS 2021 12,https://github.com/nimadehmamy/l-conv-code,1,Automatic Symmetry Discovery with Lie Algebra Convolutional Network
https://paperswithcode.com/paper/automatically-composing-representation,ICLR,2019,ICLR 2019 5,https://github.com/mbchang/crl,1,Automatically Composing Representation Transformations as a Means for Generalization
https://paperswithcode.com/paper/automatically-discovering-and-learning-new-1,ICLR,2020,ICLR 2020 1,https://github.com/k-han/AutoNovel,1,Automatically Discovering and Learning New Visual Categories with Ranking Statistics
https://paperswithcode.com/paper/automatically-learning-compact-quality-aware,NeurIPS,2020,NeurIPS 2020 12,https://github.com/guaguakai/surrogate-optimization-learning,1,Automatically Learning Compact Quality-aware Surrogates for Optimization Problems
https://paperswithcode.com/paper/automating-interpretability-discovering-and,NeurIPS,2019,NeurIPS 2019 12,https://github.com/amiratag/ACE,1,Towards Automatic Concept-based Explanations
https://paperswithcode.com/paper/autonomous-reinforcement-learning-formalism-1,ICLR,2022,ICLR 2022 4,https://github.com/architsharma97/earl_benchmark,1,Autonomous Reinforcement Learning: Formalism and Benchmarking
https://paperswithcode.com/paper/autoprune-automatic-network-pruning-by,NeurIPS,2019,NeurIPS 2019 12,https://github.com/xxshdw/auto_prune,1,AutoPrune: Automatic Network Pruning by Regularizing Auxiliary Parameters
https://paperswithcode.com/paper/autoregressive-convolutional-neural-networks,ICML,2018,ICML 2018 7,https://github.com/mbinkowski/nntimeseries,1,Autoregressive Convolutional Neural Networks for Asynchronous Time Series
https://paperswithcode.com/paper/autoregressive-entity-retrieval,ICLR,2021,ICLR 2021 1,https://github.com/facebookresearch/GENRE,1,Autoregressive Entity Retrieval
https://paperswithcode.com/paper/auxiliary-learning-by-implicit,ICLR,2021,ICLR 2021 1,https://github.com/AvivNavon/AuxiLearn,1,Auxiliary Learning by Implicit Differentiation
https://paperswithcode.com/paper/auxiliary-task-update-decomposition-the-good-1,ICLR,2021,ICLR 2021 1,https://github.com/ldery/ATTITTUD,1,"Auxiliary Task Update Decomposition: The Good, The Bad and The Neutral"
https://paperswithcode.com/paper/auxiliary-variational-mcmc,ICLR,2019,ICLR 2019 5,https://github.com/AVMCMC/AuxiliaryVariationalMCMC,1,Auxiliary Variational MCMC
https://paperswithcode.com/paper/average-case-column-subset-selection-for,NeurIPS,2019,NeurIPS 2019 12,https://github.com/zpl7840/noise_l1_low_rank_approximation,1,Average Case Column Subset Selection for Entrywise \ell_1-Norm Loss
https://paperswithcode.com/paper/average-individual-fairness-algorithms,NeurIPS,2019,NeurIPS 2019 12,https://github.com/SaeedSharifiMa/AIF,1,"Average Individual Fairness: Algorithms, Generalization and Experiments"
https://paperswithcode.com/paper/avid-dataset-anonymized-videos-from-diverse,NeurIPS,2020,NeurIPS 2020 12,https://github.com/piergiaj/AViD,1,AViD Dataset: Anonymized Videos from Diverse Countries
https://paperswithcode.com/paper/b-spline-cnns-on-lie-groups-1,ICLR,2020,ICLR 2020 1,https://github.com/ebekkers/gsplinets,1,B-Spline CNNs on Lie Groups
https://paperswithcode.com/paper/babyai-first-steps-towards-grounded-language,ICLR,2019,ICLR 2019 5,https://github.com/mila-iqia/babyai,1,BabyAI: A Platform to Study the Sample Efficiency of Grounded Language Learning
https://paperswithcode.com/paper/back2future-leveraging-backfill-dynamics-for,ICLR,2022,ICLR 2022 4,https://github.com/AdityaLab/Back2Future,1,Back2Future: Leveraging Backfill Dynamics for Improving Real-time Predictions in Future
https://paperswithcode.com/paper/backdoor-defense-via-decoupling-the-training-1,ICLR,2022,ICLR 2022 4,https://github.com/sclbd/dbd,1,Backdoor Defense via Decoupling the Training Process
https://paperswithcode.com/paper/backdrop-stochastic-backpropagation,ICLR,2019,ICLR 2019 5,https://github.com/dexgen/backdrop,1,Backdrop: Stochastic Backpropagation
https://paperswithcode.com/paper/backpropagating-linearly-improves-1,NeurIPS,2020,NeurIPS 2020 12,https://github.com/qizhangli/linbp-attack,1,Backpropagating Linearly Improves Transferability of Adversarial Examples
https://paperswithcode.com/paper/backpropagation-friendly-eigendecomposition,NeurIPS,2019,NeurIPS 2019 12,https://github.com/WeiWangTrento/Power-Iteration-SVD,1,Backpropagation-Friendly Eigendecomposition
https://paperswithcode.com/paper/backpropagation-through-the-void-optimizing,ICLR,2018,ICLR 2018 1,https://github.com/duvenaud/relax,1,Backpropagation through the Void: Optimizing control variates for black-box gradient estimation
https://paperswithcode.com/paper/bad-global-minima-exist-and-sgd-can-reach,NeurIPS,2020,NeurIPS 2020 12,https://github.com/chao1224/BadGlobalMinima,1,Bad Global Minima Exist and SGD Can Reach Them
https://paperswithcode.com/paper/bag-of-instances-aggregation-boosts-self,ICLR,2022,ICLR 2022 4,https://github.com/haohang96/bingo,1,Bag of Instances Aggregation Boosts Self-supervised Distillation
https://paperswithcode.com/paper/bag-of-tricks-for-adversarial-training,ICLR,2021,ICLR 2021 1,https://github.com/P2333/Bag-of-Tricks-for-AT,2,Bag of Tricks for Adversarial Training
https://paperswithcode.com/paper/bail-best-action-imitation-learning-for-batch-1,NeurIPS,2020,NeurIPS 2020 12,https://github.com/lanyavik/BAIL,1,BAIL: Best-Action Imitation Learning for Batch Deep Reinforcement Learning
https://paperswithcode.com/paper/balanced-chamfer-distance-as-a-comprehensive,NeurIPS,2021,NeurIPS 2021 12,https://github.com/wutong16/density_aware_chamfer_distance,1,Balanced Chamfer Distance as a Comprehensive Metric for Point Cloud Completion
https://paperswithcode.com/paper/balanced-meta-softmax-for-long-tailed-visual,NeurIPS,2020,NeurIPS 2020 12,https://github.com/jiawei-ren/BalancedMetaSoftmax,1,Balanced Meta-Softmax for Long-Tailed Visual Recognition
https://paperswithcode.com/paper/balancing-competing-objectives-with-noisy,ICML,2020,ICML 2020 1,https://github.com/estherrolf/multi-objective-impact,1,Balancing Competing Objectives with Noisy Data: Score-Based Classifiers for Welfare-Aware Machine Learning
https://paperswithcode.com/paper/balancing-efficiency-and-fairness-in-on,NeurIPS,2019,NeurIPS 2019 12,https://github.com/zxok365/On-Demand-Ridesourcing-Project,1,Balancing Efficiency and Fairness in On-Demand Ridesourcing
https://paperswithcode.com/paper/baleen-robust-multi-hop-reasoning-at-scale,NeurIPS,2021,NeurIPS 2021 12,https://github.com/stanford-futuredata/Baleen,2,Baleen: Robust Multi-Hop Reasoning at Scale via Condensed Retrieval
https://paperswithcode.com/paper/baller2vec-a-look-ahead-multi-entity,NeurIPS,2021,NeurIPS 2021 12,https://github.com/airalcorn2/baller2vecplusplus,1,baller2vec++: A Look-Ahead Multi-Entity Transformer For Modeling Coordinated Agents
https://paperswithcode.com/paper/baller2vec-a-multi-entity-transformer-for,NeurIPS,2021,NeurIPS 2021 12,https://github.com/airalcorn2/baller2vec,1,baller2vec: A Multi-Entity Transformer For Multi-Agent Spatiotemporal Modeling
https://paperswithcode.com/paper/banach-wasserstein-gan,NeurIPS,2018,NeurIPS 2018 12,https://github.com/adler-j/bwgan,1,Banach Wasserstein GAN
https://paperswithcode.com/paper/bandit-learning-with-implicit-feedback,NeurIPS,2018,NeurIPS 2018 12,https://github.com/qy7171/ec_bandit,1,Bandit Learning with Implicit Feedback
https://paperswithcode.com/paper/bandit-samplers-for-training-graph-neural,NeurIPS,2020,NeurIPS 2020 12,https://github.com/xavierzw/ogb-geniepath-bs,1,Bandit Samplers for Training Graph Neural Networks
https://paperswithcode.com/paper/banditpam-almost-linear-time-k-medoids,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ThrunGroup/BanditPAM,1,BanditPAM: Almost Linear Time k-Medoids Clustering via Multi-Armed Bandits
https://paperswithcode.com/paper/barking-up-the-right-tree-an-approach-to-1,NeurIPS,2020,NeurIPS 2020 12,https://github.com/john-bradshaw/synthesis-dags,1,Barking up the right tree: an approach to search over molecule synthesis DAGs
https://paperswithcode.com/paper/bartscore-evaluating-generated-text-as-text,NeurIPS,2021,NeurIPS 2021 12,https://github.com/neulab/BARTScore,1,BARTScore: Evaluating Generated Text as Text Generation
https://paperswithcode.com/paper/bast-bayesian-additive-regression-spanning,NeurIPS,2021,NeurIPS 2021 12,https://github.com/ztluostat/bast,1,BAST: Bayesian Additive Regression Spanning Trees for Complex Constrained Domain
https://paperswithcode.com/paper/batch-bayesian-optimization-via-multi,ICML,2018,ICML 2018 7,https://github.com/Alaya-in-Matrix/MACE,1,Batch Bayesian Optimization via Multi-objective Acquisition Ensemble for Automated Analog Circuit Design
https://paperswithcode.com/paper/batch-instance-normalization-for-adaptively,NeurIPS,2018,NeurIPS 2018 12,https://github.com/hyeonseob-nam/Batch-Instance-Normalization,1,Batch-Instance Normalization for Adaptively Style-Invariant Neural Networks
https://paperswithcode.com/paper/batch-normalization-orthogonalizes,NeurIPS,2021,NeurIPS 2021 12,https://github.com/hadidaneshmand/batchnorm21,1,Batch Normalization Orthogonalizes Representations in Deep Random Networks
https://paperswithcode.com/paper/batchbald-efficient-and-diverse-batch,NeurIPS,2019,NeurIPS 2019 12,https://github.com/BlackHC/BatchBALD,1,BatchBALD: Efficient and Diverse Batch Acquisition for Deep Bayesian Active Learning
https://paperswithcode.com/paper/batched-multi-armed-bandits-problem,NeurIPS,2019,NeurIPS 2019 12,https://github.com/Mathegineer/batched-bandit,1,Batched Multi-armed Bandits Problem
https://paperswithcode.com/paper/batchensemble-an-alternative-approach-to-1,ICLR,2020,ICLR 2020 1,https://github.com/google/edward2,1,BatchEnsemble: An Alternative Approach to Efficient Ensemble and Lifelong Learning
https://paperswithcode.com/paper/baxter-permutation-process,NeurIPS,2020,NeurIPS 2020 12,https://github.com/nttcslab/baxter-permutation-process,1,Baxter Permutation Process
https://paperswithcode.com/paper/bayesian-attention-modules,NeurIPS,2020,NeurIPS 2020 12,https://github.com/zhougroup/BAM,1,Bayesian Attention Modules
https://paperswithcode.com/paper/bayesian-batch-active-learning-as-sparse,NeurIPS,2019,NeurIPS 2019 12,https://github.com/rpinsler/active-bayesian-coresets,1,Bayesian Batch Active Learning as Sparse Subset Approximation
https://paperswithcode.com/paper/bayesian-coreset-construction-via-greedy,ICML,2018,ICML 2018 7,https://github.com/trevorcampbell/bayesian-coresets,1,Bayesian Coreset Construction via Greedy Iterative Geodesic Ascent
https://paperswithcode.com/paper/bayesian-deep-ensembles-via-the-neural,NeurIPS,2020,NeurIPS 2020 12,https://github.com/bobby-he/bayesian-ntk,1,Bayesian Deep Ensembles via the Neural Tangent Kernel
https://paperswithcode.com/paper/bayesian-deep-learning-and-a-probabilistic,NeurIPS,2020,NeurIPS 2020 12,https://github.com/izmailovpavel/understandingbdl,1,Bayesian Deep Learning and a Probabilistic Perspective of Generalization
https://paperswithcode.com/paper/bayesian-experimental-design-for-implicit,ICML,2020,ICML 2020 1,https://github.com/stevenkleinegesse/minebed,1,Bayesian Experimental Design for Implicit Models by Mutual Information Neural Estimation
https://paperswithcode.com/paper/bayesian-few-shot-classification-with-one-vs,ICLR,2021,ICLR 2021 1,https://github.com/jakesnell/ove-polya-gamma-gp,1,Bayesian Few-Shot Classification with One-vs-Each Pólya-Gamma Augmented Gaussian Processes
https://paperswithcode.com/paper/bayesian-framework-for-gradient-leakage-1,ICLR,2022,ICLR 2022 4,https://github.com/eth-sri/bayes-framework-leakage,1,Bayesian Framework for Gradient Leakage
https://paperswithcode.com/paper/bayesian-joint-estimation-of-multiple,NeurIPS,2019,NeurIPS 2019 12,https://github.com/xinming104/GemBag,1,Bayesian Joint Estimation of Multiple Graphical Models
https://paperswithcode.com/paper/bayesian-learning-of-sum-product-networks,NeurIPS,2019,NeurIPS 2019 12,https://github.com/trappmartin/BayesianSumProductNetworks,1,Bayesian Learning of Sum-Product Networks
https://paperswithcode.com/paper/bayesian-meta-network-architecture-learning,NeurIPS,2019,NeurIPS 2019 12,https://github.com/ashaw596/meta_architecture_search,1,Meta Architecture Search
https://paperswithcode.com/paper/bayesian-meta-sampling-for-fast-uncertainty,ICLR,2020,ICLR 2020 1,https://github.com/zheshiyige/meta-sampling,1,Bayesian Meta Sampling for Fast Uncertainty Adaptation
https://paperswithcode.com/paper/bayesian-nonparametric-spectral-estimation,NeurIPS,2018,NeurIPS 2018 12,https://github.com/GAMES-UChile/BayesianSpectralEstimation,1,Bayesian Nonparametric Spectral Estimation
https://paperswithcode.com/paper/bayesian-optimisation-over-multiple,ICML,2020,ICML 2020 1,https://github.com/rubinxin/CoCaBO_code,1,Bayesian Optimisation over Multiple Continuous and Categorical Inputs
https://paperswithcode.com/paper/bayesian-optimization-for-iterative-learning,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ntienvu/BOIL,1,Bayesian Optimization for Iterative Learning
https://paperswithcode.com/paper/bayesian-optimization-of-combinatorial,ICML,2018,ICML 2018 7,https://github.com/baptistar/BOCS,1,Bayesian Optimization of Combinatorial Structures
https://paperswithcode.com/paper/bayesian-optimization-of-function-networks-1,NeurIPS,2021,NeurIPS 2021 12,https://github.com/raulastudillo06/bofn,1,Bayesian Optimization of Function Networks
https://paperswithcode.com/paper/bayesian-optimization-of-risk-measures,NeurIPS,2020,NeurIPS 2020 12,https://github.com/saitcakmak/BoRisk,1,Bayesian Optimization of Risk Measures
https://paperswithcode.com/paper/bayesian-optimization-under-heavy-tailed,NeurIPS,2019,NeurIPS 2019 12,https://github.com/sayakrc/Bayesian-Optimization-under-Heavy-tailed-Payoffs,1,Bayesian Optimization under Heavy-tailed Payoffs
https://paperswithcode.com/paper/bayesian-optimization-with-high-dimensional,NeurIPS,2021,NeurIPS 2021 12,https://github.com/facebookresearch/ContextualBO,2,Bayesian Optimization with High-Dimensional Outputs
https://paperswithcode.com/paper/bayesian-optimization-with-unknown-search,NeurIPS,2019,NeurIPS 2019 12,https://github.com/HuongHa12/BO_unknown_searchspace,1,Bayesian Optimization with Unknown Search Space
https://paperswithcode.com/paper/bayesian-probabilistic-numerical-integration,NeurIPS,2020,NeurIPS 2020 12,https://github.com/ImperialCollegeLondon/BART-Int,1,Bayesian Probabilistic Numerical Integration with Tree-Based Models
https://paperswithcode.com/paper/bayesian-pseudocoresets,NeurIPS,2020,NeurIPS 2020 12,https://github.com/trevorcampbell/pseudocoresets-experiments,1,Bayesian Pseudocoresets
https://paperswithcode.com/paper/bayesian-robust-optimization-for-imitation,NeurIPS,2020,NeurIPS 2020 12,https://github.com/dsbrown1331/broil,1,Bayesian Robust Optimization for Imitation Learning
